value;params_bootstrap;params_criterion;params_max_depth;params_max_features;params_max_leaf_nodes;params_min_samples_leaf;params_min_samples_split;params_n_estimators;scaled;pca
0.733766234;True;gini;20;;298;0.000149675;0.030569465;183;1;1
0.694805195;False;gini;48;log2;915;0.001145636;0.000485571;374;1;1
0.720779221;False;entropy;24;log2;293;0.000241961;0.068129647;752;1;1
0.694805195;True;log_loss;28;log2;79;0.000246629;0.00075497;879;1;1
0.688311688;False;log_loss;34;log2;824;0.005742378;0.665021146;109;1;1
0.720779221;False;gini;99;log2;248;0.000172892;0.037483558;555;1;1
0.727272727;True;gini;38;;931;0.008505847;0.029307548;474;1;1
0.720779221;True;entropy;55;log2;399;0.001071369;0.001367482;558;1;1
0.727272727;True;log_loss;74;;189;0.002112207;0.00223914;589;1;1
0.694805195;False;gini;35;log2;345;0.001977316;0.000339428;951;1;1
0.714285714;True;log_loss;81;log2;100;0.001887669;0.000869832;256;1;1
0.694805195;True;log_loss;96;log2;400;0.125552792;0.214821451;292;1;1
0.714285714;False;gini;65;sqrt;49;0.002961447;0.000104653;547;1;1
0.727272727;True;gini;3;;855;0.016638765;0.006425283;562;1;1
0.720779221;True;gini;26;sqrt;73;0.033884686;0.002177977;971;1;1
0.655844156;False;log_loss;27;sqrt;493;0.263696887;0.027291271;559;1;1
0.746753247;True;gini;8;;913;0.000202262;0.137530918;238;1;1
0.707792208;True;entropy;79;log2;28;0.001746976;0.000241173;543;1;1
0.694805195;False;entropy;99;sqrt;289;0.001402907;0.008817492;466;1;1
0.62987013;False;gini;20;;573;0.012848803;0.012322565;511;1;1
0.714285714;False;gini;81;log2;489;0.012483521;0.031705521;544;1;1
0.714285714;True;entropy;57;log2;542;0.007004835;0.00029738;659;1;1
0.714285714;False;gini;65;sqrt;230;0.013399319;0.000995569;694;1;1
0.701298701;False;entropy;96;log2;945;0.000190426;0.004618227;476;1;1
0.642857143;True;entropy;1;sqrt;73;0.028899024;0.000288479;436;1;1
0.642857143;False;log_loss;31;sqrt;126;0.457461513;0.532196239;723;1;1
0.733766234;False;gini;6;sqrt;160;0.000131106;0.057240457;182;1;1
0.688311688;False;log_loss;59;;943;0.003612658;0.026881475;13;1;1
0.62987013;False;gini;22;;164;0.012422237;0.015023912;447;1;1
0.681818182;False;log_loss;65;;722;0.000391718;0.008410254;683;1;1
0.701298701;False;entropy;65;sqrt;891;0.009016882;0.000425887;637;1;1
0.649350649;False;gini;1;sqrt;735;0.006035354;0.006746989;276;1;1
0.668831169;False;log_loss;52;sqrt;446;0.0020477;0.000131369;542;1;1
0.714285714;True;gini;35;log2;936;0.000229403;0.011921933;636;1;1
0.753246753;True;log_loss;95;;386;0.003715058;0.082862978;308;1;1
0.642857143;True;entropy;4;;34;0.157729578;0.787129926;142;1;1
0.707792208;True;log_loss;23;log2;48;0.000303244;0.002299053;713;1;1
0.727272727;True;gini;55;log2;577;0.022329909;0.000101422;774;1;1
0.714285714;True;log_loss;66;sqrt;838;0.071180434;0.002953082;304;1;1
0.688311688;True;entropy;66;log2;7;0.000533555;0.286412302;184;1;1
0.655844156;False;gini;34;;455;0.000659539;0.00508339;957;1;1
0.636363636;True;entropy;1;sqrt;370;0.007768407;0.000176337;134;1;1
0.701298701;True;gini;71;sqrt;240;0.004815055;0.001241825;303;1;1
0.701298701;True;entropy;23;log2;133;0.000838118;0.000141554;794;1;1
0.675324675;True;entropy;43;sqrt;877;0.131183703;0.014146788;139;1;1
0.733766234;True;gini;75;sqrt;273;0.001090586;0.155056954;894;1;1
0.727272727;True;log_loss;88;sqrt;525;0.016073647;0.010584555;370;1;1
0.701298701;False;entropy;73;log2;541;0.000151309;0.000811794;234;1;1
0.694805195;False;gini;7;;959;0.308985573;0.110693972;300;1;1
0.727272727;True;gini;100;log2;938;0.000214248;0.000361074;495;1;1
0.694805195;False;entropy;3;;629;0.057124583;0.000152118;37;1;1
0.714285714;True;log_loss;85;;652;0.000128963;0.192338832;668;1;1
0.727272727;True;entropy;20;;517;0.000220629;0.001106593;722;1;1
0.720779221;False;log_loss;62;;901;0.117740304;0.0001602;500;1;1
0.74025974;True;log_loss;35;sqrt;677;0.000490564;0.129684033;732;1;1
0.655844156;False;entropy;42;sqrt;383;0.283264162;0.000584696;578;1;1
0.681818182;False;entropy;61;;977;0.006672201;0.004562148;909;1;1
0.688311688;False;gini;28;sqrt;89;0.000226851;0.004065562;873;1;1
0.720779221;True;gini;62;log2;246;0.033173436;0.001603952;181;1;1
0.688311688;False;log_loss;15;sqrt;314;0.001195054;0.000215553;414;1;1
0.642857143;True;gini;20;sqrt;733;0.002374859;0.849015952;316;1;1
0.720779221;False;gini;65;log2;142;0.030166385;0.030981647;515;1;1
0.694805195;True;gini;17;log2;547;0.000158378;0.003634534;108;1;1
0.707792208;True;log_loss;19;log2;221;0.000787768;0.01049129;315;1;1
0.694805195;False;gini;67;;492;0.335684608;0.003593903;528;1;1
0.746753247;True;entropy;86;;14;0.004239695;0.000110956;575;1;1
0.733766234;True;log_loss;65;log2;943;0.014754437;0.001067958;400;1;1
0.694805195;False;gini;18;;164;0.022835651;0.52241726;181;1;1
0.701298701;False;gini;91;sqrt;865;0.002280998;0.017233449;995;1;1
0.701298701;False;entropy;74;log2;336;0.0014612;0.000346326;561;1;1
0.642857143;True;log_loss;86;log2;753;0.320135791;0.003746586;233;1;1
0.707792208;False;entropy;28;log2;599;0.000585042;0.000520985;80;1;1
0.720779221;False;gini;18;;803;0.096082332;0.001380489;892;1;1
0.720779221;True;gini;55;sqrt;640;0.010564567;0.000181019;470;1;1
0.707792208;True;entropy;97;sqrt;485;0.006657493;0.014539074;629;1;1
0.707792208;True;log_loss;90;;76;0.087685962;0.076791291;659;1;1
0.707792208;True;log_loss;79;;7;0.109913339;0.015575776;422;1;1
0.720779221;True;log_loss;6;log2;373;0.056477412;0.002111534;886;1;1
0.720779221;True;entropy;65;log2;687;0.0066876;0.022631493;105;1;1
0.701298701;False;entropy;35;log2;219;0.003786007;0.000114291;588;1;1
0.681818182;False;log_loss;8;sqrt;536;0.007605055;0.000567291;158;1;1
0.701298701;False;log_loss;61;log2;647;0.000132144;0.003007594;561;1;1
0.714285714;True;log_loss;73;sqrt;578;0.005620627;0.018347328;627;1;1
0.675324675;False;gini;39;;67;0.000670715;0.027490209;825;1;1
0.727272727;True;entropy;15;;560;0.000127345;0.002739351;785;1;1
0.720779221;True;log_loss;66;;612;0.000172323;0.000108987;18;1;1
0.74025974;False;gini;17;log2;849;0.107392755;0.008080116;371;1;1
0.753246753;False;log_loss;10;log2;518;0.000648804;0.192200387;544;1;1
0.720779221;True;entropy;36;sqrt;728;0.074942161;0.000257412;936;1;1
0.688311688;False;gini;61;;503;0.000375195;0.051654028;12;1;1
0.733766234;True;gini;9;;151;0.000195148;0.111456843;89;1;1
0.701298701;False;log_loss;81;;979;0.037021728;0.234305797;167;1;1
0.720779221;True;log_loss;95;log2;323;0.039744783;0.016155201;468;1;1
0.668831169;True;gini;59;sqrt;911;0.157283708;0.000369973;170;1;1
0.727272727;True;log_loss;55;;698;0.003058583;0.000120846;782;1;1
0.642857143;False;log_loss;40;sqrt;504;0.391226554;0.096930669;598;1;1
0.675324675;False;log_loss;85;;386;0.001528117;0.001553143;709;1;1
0.701298701;False;log_loss;43;sqrt;496;0.0035283;0.025688195;907;1;1
0.733766234;True;gini;89;;977;0.016869273;0.002802545;948;1;1
0.714285714;False;entropy;20;log2;121;0.078020284;0.186066001;58;1;1
0.720779221;True;log_loss;64;log2;402;0.000120213;0.033164258;238;1;1
0.707792208;False;log_loss;87;log2;435;0.038289206;0.000598624;375;1;1
0.701298701;True;gini;16;sqrt;386;0.100052924;0.053610779;85;1;1
0.694805195;False;entropy;50;;535;0.276818545;0.001806549;876;1;1
0.649350649;False;entropy;94;;86;0.002935189;0.000328511;77;1;1
0.733766234;True;entropy;72;;208;0.016623916;0.002418272;121;1;1
0.701298701;False;log_loss;89;log2;763;0.000185621;0.0013349;741;1;1
0.714285714;False;entropy;54;log2;806;0.108967272;0.009013942;664;1;1
0.733766234;False;entropy;48;log2;705;0.000100134;0.19606941;227;1;1
0.733766234;False;gini;67;sqrt;160;0.117807158;0.038000979;683;1;1
0.655844156;False;gini;75;;278;0.000397378;0.00400292;297;1;1
0.655844156;True;log_loss;54;log2;968;0.196689008;0.005242806;497;1;1
0.688311688;False;gini;9;sqrt;580;0.006069799;0.000181806;237;1;1
0.694805195;True;gini;51;sqrt;957;0.112815176;0.101252614;516;1;1
0.733766234;True;entropy;37;sqrt;378;0.031143129;0.0831361;144;1;1
0.694805195;False;log_loss;17;;933;0.286123011;0.09696528;99;1;1
0.714285714;True;entropy;89;log2;747;0.000113243;0.212474698;850;1;1
0.714285714;False;log_loss;45;log2;822;0.029407733;0.092235975;583;1;1
0.701298701;False;gini;7;sqrt;847;0.074432672;0.000441072;940;1;1
0.642857143;True;gini;10;;542;0.006514775;0.932893399;936;1;1
0.701298701;False;entropy;11;log2;464;0.018563992;0.000143064;980;1;1
0.714285714;True;log_loss;71;sqrt;931;0.005503416;0.039205634;988;1;1
0.733766234;True;gini;62;log2;923;0.012133689;0.024541369;869;1;1
0.642857143;True;entropy;15;log2;729;0.021970784;0.710001995;26;1;1
0.753246753;True;gini;23;sqrt;182;0.000866781;0.100304696;395;1;1
0.662337662;True;entropy;31;sqrt;461;0.150452109;0.002810249;969;1;1
0.655844156;False;gini;66;sqrt;99;0.312535794;0.258495852;393;1;1
0.694805195;False;log_loss;27;;408;0.061074462;0.942921254;771;1;1
0.655844156;False;entropy;68;;250;0.005290132;0.031489908;594;1;1
0.649350649;False;gini;1;sqrt;275;0.033385031;0.004509866;269;1;1
0.714285714;True;log_loss;100;;772;0.084180292;0.001563245;784;1;1
0.733766234;True;log_loss;11;;397;0.000841472;0.017294451;726;1;1
0.74025974;True;log_loss;19;log2;881;0.000211319;0.119175242;183;1;1
0.720779221;True;gini;92;;929;0.068675218;0.006143553;972;1;1
0.642857143;True;gini;78;sqrt;95;0.329609758;0.47846155;866;1;1
0.707792208;True;gini;69;;297;0.120629499;0.082870568;275;1;1
0.701298701;False;entropy;85;;9;0.000172629;0.09026991;930;1;1
0.701298701;False;entropy;46;log2;359;0.000764949;0.004203463;751;1;1
0.753246753;True;entropy;82;;22;0.001244977;0.078355348;561;1;1
0.720779221;True;log_loss;11;;489;0.000829836;0.000131254;640;1;1
0.642857143;True;gini;15;sqrt;384;0.001638209;0.562013659;154;1;1
0.694805195;True;log_loss;73;log2;834;0.162951696;0.040037397;284;1;1
0.694805195;False;log_loss;45;;636;0.226918744;0.00928618;47;1;1
0.655844156;True;gini;100;;80;0.280539499;0.035859248;216;1;1
0.714285714;True;entropy;11;;694;0.002310576;0.001043394;148;1;1
0.727272727;True;gini;19;;324;0.001035839;0.000204321;874;1;1
0.701298701;True;entropy;30;log2;199;0.079686904;0.067631463;789;1;1
0.642857143;True;entropy;34;log2;627;0.292630044;0.000488098;722;1;1
0.714285714;True;entropy;19;sqrt;160;0.005417382;0.006926929;375;1;1
0.681818182;False;log_loss;49;;566;0.000508492;0.001858716;599;1;1
0.649350649;False;log_loss;1;sqrt;188;0.236562833;0.0006366;489;1;1
0.694805195;False;log_loss;47;sqrt;475;0.001821454;0.015189238;398;1;1
0.694805195;False;gini;41;;283;0.055824938;0.815422023;380;1;1
0.707792208;False;log_loss;39;log2;128;0.008629383;0.3066333;65;1;1
0.701298701;True;log_loss;57;;840;0.162711233;0.045307762;326;1;1
0.714285714;True;log_loss;34;log2;233;0.084866087;0.113787315;355;1;1
0.642857143;True;gini;17;sqrt;361;0.238875274;0.002978508;533;1;1
0.701298701;True;entropy;24;log2;724;0.02168673;0.257019065;632;1;1
0.701298701;False;entropy;43;log2;112;0.013497473;0.009041379;365;1;1
0.720779221;True;entropy;70;;965;0.011250153;0.004633155;986;1;1
0.681818182;False;gini;59;;373;0.004748946;0.087983538;955;1;1
0.701298701;False;entropy;72;log2;992;0.01030531;0.001660682;266;1;1
0.720779221;True;entropy;57;sqrt;131;0.004305967;0.000730145;498;1;1
0.701298701;True;gini;10;;855;0.185993844;0.000943553;740;1;1
0.649350649;True;gini;28;sqrt;665;0.186918339;0.01874885;275;1;1
0.733766234;True;log_loss;54;;871;0.001260987;0.014849705;23;1;1
0.720779221;True;gini;80;sqrt;109;0.034011874;0.01160272;231;1;1
0.688311688;False;log_loss;89;;404;0.003798103;0.00267254;381;1;1
0.701298701;True;gini;60;;257;0.182511578;0.001711065;503;1;1
0.694805195;True;entropy;7;;410;0.00010098;0.570395843;143;1;1
0.720779221;True;entropy;44;sqrt;407;0.055161308;0.001865147;476;1;1
0.733766234;True;log_loss;52;log2;13;0.00069201;0.008927844;48;1;1
0.720779221;False;log_loss;33;sqrt;778;0.001277131;0.105772505;594;1;1
0.681818182;False;gini;28;sqrt;496;0.006437705;0.000374338;453;1;1
0.694805195;True;log_loss;86;;906;0.183917857;0.000893649;295;1;1
0.727272727;True;gini;19;log2;919;0.005356264;0.000425004;33;1;1
0.727272727;True;entropy;43;log2;388;0.000102069;0.075025943;928;1;1
0.727272727;True;entropy;29;log2;751;0.000325657;0.085362028;515;1;1
0.688311688;False;entropy;100;;136;0.000565776;0.003984019;273;1;1
0.733766234;True;log_loss;51;log2;82;0.000475053;0.167058048;191;1;1
0.714285714;False;entropy;100;sqrt;825;0.066319676;0.000946245;828;1;1
0.675324675;True;entropy;17;sqrt;569;0.003457768;0.384632796;566;1;1
0.694805195;False;entropy;66;;498;0.003374357;0.447375203;799;1;1
0.707792208;False;log_loss;75;;561;0.004216227;0.110950153;695;1;1
0.681818182;True;gini;20;log2;426;0.000137146;0.490513637;545;1;1
0.623376623;False;entropy;25;;40;0.012285757;0.007182054;700;1;1
0.707792208;True;gini;79;log2;857;0.032502435;0.004867065;836;1;1
0.727272727;True;log_loss;58;;876;0.064412883;0.01261232;919;1;1
0.681818182;False;gini;60;log2;95;0.19674914;0.661673177;300;1;1
0.714285714;True;entropy;10;sqrt;944;0.000469429;0.000213328;500;1;1
0.694805195;False;gini;18;;174;0.000592497;0.610953964;369;1;1
0.720779221;True;gini;41;sqrt;747;0.000106041;0.21903867;823;1;1
0.714285714;True;entropy;7;log2;76;0.063862388;0.016007711;248;1;1
0.655844156;False;log_loss;92;log2;611;0.386681821;0.421770974;360;1;1
0.720779221;False;gini;74;log2;258;0.016268853;0.000457861;841;1;1
0.668831169;False;log_loss;34;sqrt;581;0.208563637;0.002183629;332;1;1
0.675324675;True;entropy;45;log2;563;0.000881603;0.382498316;446;1;1
0.707792208;True;log_loss;85;;502;0.000103915;0.037770427;24;1;1
0.727272727;False;gini;86;sqrt;934;0.124189176;0.252270106;729;1;1
0.746753247;False;log_loss;26;log2;458;0.001058827;0.206419642;981;1;1
0.688311688;False;gini;31;;8;0.046091499;0.00017603;428;1;1
0.714285714;True;log_loss;14;log2;921;0.000269493;0.073860694;159;1;1
0.642857143;True;gini;88;log2;222;0.34246449;0.000277388;453;1;1
0.688311688;True;gini;62;;555;0.131983764;0.00177183;488;1;1
0.694805195;False;entropy;11;sqrt;334;0.000610674;0.006467154;967;1;1
0.714285714;False;gini;42;sqrt;47;0.00669038;0.000112667;952;1;1
0.701298701;True;log_loss;32;log2;91;0.157948981;0.132023221;105;1;1
0.707792208;False;log_loss;29;log2;328;0.036317051;0.010119098;207;1;1
0.74025974;True;log_loss;57;log2;9;0.000375154;0.000114934;547;1;1
0.707792208;True;log_loss;28;sqrt;946;0.00058277;0.008697019;994;1;1
0.727272727;True;entropy;61;sqrt;962;0.030122141;0.000148765;765;1;1
0.720779221;False;entropy;17;log2;649;0.002299736;0.015909342;616;1;1
0.727272727;True;gini;90;log2;97;0.000325823;0.001719464;408;1;1
0.701298701;True;log_loss;50;log2;937;0.001331471;0.017582694;646;1;1
0.701298701;True;log_loss;48;;262;0.00038119;0.332870289;957;1;1
0.688311688;False;entropy;29;;288;0.000195879;0.069744893;891;1;1
0.707792208;True;gini;74;sqrt;782;0.009288683;0.009045623;256;1;1
0.655844156;True;log_loss;15;sqrt;480;0.057642781;0.36394736;77;1;1
0.720779221;True;gini;42;log2;134;0.000287033;0.036048587;359;1;1
0.727272727;False;entropy;19;log2;780;0.006814714;0.147367791;680;1;1
0.720779221;True;entropy;96;log2;124;0.010685402;0.038068382;360;1;1
0.701298701;True;log_loss;79;sqrt;527;0.002839656;0.002749279;476;1;1
0.727272727;True;entropy;79;sqrt;746;0.018555371;0.014816497;398;1;1
0.727272727;False;gini;78;log2;45;0.060370977;0.160339471;600;1;1
0.655844156;False;entropy;71;log2;293;0.362444378;0.134889477;993;1;1
0.701298701;True;entropy;64;log2;719;0.001114614;0.009846222;228;1;1
0.701298701;False;entropy;85;log2;616;0.003728077;0.000632279;710;1;1
0.642857143;True;entropy;59;;325;0.341043864;0.715674694;25;1;1
0.720779221;True;gini;76;;979;0.081805542;0.000136605;883;1;1
0.720779221;True;entropy;6;sqrt;135;0.000725715;0.000210011;412;1;1
0.694805195;True;entropy;31;log2;876;0.000447174;0.006764463;795;1;1
0.688311688;False;log_loss;12;;726;0.001307525;0.101915566;670;1;1
0.714285714;True;entropy;98;sqrt;601;0.000502766;0.022324261;550;1;1
0.74025974;True;entropy;98;sqrt;568;0.0013149;0.086701221;828;1;1
0.707792208;False;entropy;49;log2;719;0.000372628;0.006900542;133;1;1
0.714285714;True;gini;84;sqrt;649;0.016701148;0.002038703;319;1;1
0.727272727;True;log_loss;7;;381;0.013391089;0.001975623;880;1;1
0.733766234;True;gini;9;;420;0.006901067;0.00037527;323;1;1
0.746753247;True;gini;44;;829;0.001000802;0.082103778;564;1;1
0.720779221;True;entropy;42;;444;0.000128276;0.000881028;609;1;1
0.733766234;True;entropy;3;log2;39;0.000471513;0.019369892;148;1;1
0.727272727;True;entropy;42;sqrt;996;0.074651151;0.104878437;369;1;1
0.714285714;True;entropy;60;log2;501;0.003831245;0.015960967;181;1;1
0.701298701;False;gini;28;log2;444;0.003789128;0.000330082;772;1;1
0.707792208;False;entropy;72;sqrt;312;0.111786877;0.291833546;798;1;1
0.655844156;False;log_loss;25;sqrt;337;0.153484192;0.690414;797;1;1
0.707792208;False;entropy;11;log2;544;0.00152878;0.014637728;868;1;1
