value;params_activation;params_alpha;params_hidden_layer_sizes;params_learning_rate;params_max_iter;params_solver;scaled;pca
0.93;tanh;3.71E-05;12;adaptive;198;lbfgs;1;1
0.935;identity;0.000147702;49;invscaling;384;lbfgs;1;1
0.93;relu;0.01919471;14;constant;677;lbfgs;1;1
0.935;identity;0.00190577;81;invscaling;489;lbfgs;1;1
0.935;logistic;0.076090742;3;adaptive;208;adam;1;1
0.935;relu;0.000310262;62;adaptive;686;sgd;1;1
0.935;logistic;0.00067744;70;constant;567;adam;1;1
0.935;logistic;0.021606508;85;invscaling;483;adam;1;1
0.935;logistic;0.001776674;56;invscaling;116;sgd;1;1
0.935;identity;0.000568781;69;invscaling;529;lbfgs;1;1
0.935;identity;0.000119934;54;constant;150;lbfgs;1;1
0.935;logistic;0.004566507;36;constant;803;adam;1;1
0.935;identity;0.02823009;35;adaptive;348;lbfgs;1;1
0.935;relu;0.008954029;16;adaptive;465;lbfgs;1;1
0.915;tanh;1.18E-05;26;adaptive;377;lbfgs;1;1
0.935;logistic;0.019827674;58;invscaling;740;sgd;1;1
0.935;identity;0.016646298;32;adaptive;491;lbfgs;1;1
0.935;relu;1.14E-05;56;adaptive;784;adam;1;1
0.93;tanh;0.043694406;59;adaptive;542;lbfgs;1;1
0.935;logistic;0.078432693;80;adaptive;571;sgd;1;1
0.935;identity;0.00701216;52;invscaling;538;adam;1;1
0.935;tanh;0.002961071;22;invscaling;156;adam;1;1
0.935;tanh;4.95E-05;64;adaptive;894;adam;1;1
0.935;identity;0.000101247;27;adaptive;737;adam;1;1
0.935;logistic;6.83E-05;57;invscaling;613;sgd;1;1
0.935;identity;0.00284187;66;adaptive;698;lbfgs;1;1
0.935;relu;0.0960517;65;constant;340;lbfgs;1;1
0.935;tanh;0.000195926;58;invscaling;375;adam;1;1
0.935;logistic;0.087746145;61;invscaling;749;adam;1;1
0.935;identity;8.07E-05;43;constant;724;sgd;1;1
0.825;identity;0.000233723;21;invscaling;807;sgd;1;1
0.925;tanh;1.82E-05;27;constant;108;lbfgs;1;1
0.935;logistic;0.000256014;71;adaptive;434;sgd;1;1
0.555;identity;0.008988201;5;invscaling;489;sgd;1;1
0.935;logistic;0.004280694;76;constant;660;sgd;1;1
0.935;logistic;3.12E-05;49;constant;232;sgd;1;1
0.935;identity;0.003564853;13;constant;878;adam;1;1
0.935;identity;0.006514837;39;invscaling;579;adam;1;1
0.935;logistic;0.001695977;89;invscaling;856;adam;1;1
0.935;identity;0.008841971;33;invscaling;332;lbfgs;1;1
0.925;logistic;0.001722913;20;adaptive;778;lbfgs;1;1
0.915;tanh;0.000116226;34;invscaling;390;lbfgs;1;1
0.935;identity;2.00E-05;55;constant;360;lbfgs;1;1
0.935;tanh;0.001143067;3;constant;412;lbfgs;1;1
0.935;tanh;1.52E-05;78;constant;149;adam;1;1
0.935;logistic;0.005272014;77;constant;886;sgd;1;1
0.935;relu;0.024484436;76;adaptive;467;lbfgs;1;1
0.935;identity;1.68E-05;50;adaptive;420;adam;1;1
0.92;relu;1.08E-05;69;invscaling;402;lbfgs;1;1
0.935;relu;0.000106091;67;constant;606;adam;1;1
0.925;tanh;0.016681275;65;invscaling;314;lbfgs;1;1
0.935;tanh;0.090977714;66;constant;299;adam;1;1
0.935;identity;1.01E-05;48;invscaling;998;lbfgs;1;1
0.935;logistic;0.004257397;93;constant;719;lbfgs;1;1
0.935;logistic;0.007231235;32;adaptive;209;sgd;1;1
0.79;identity;0.049509049;8;invscaling;804;sgd;1;1
0.915;tanh;1.41E-05;77;adaptive;241;lbfgs;1;1
0.935;identity;0.013731818;71;constant;978;adam;1;1
0.935;tanh;0.000107581;56;constant;418;adam;1;1
0.935;logistic;0.033272083;65;adaptive;988;lbfgs;1;1
0.935;relu;0.006325129;30;adaptive;866;adam;1;1
0.615;tanh;0.000503496;52;invscaling;706;sgd;1;1
0.91;tanh;0.000482739;90;constant;866;lbfgs;1;1
0.935;tanh;0.003828778;83;adaptive;609;sgd;1;1
0.935;identity;0.072677023;4;invscaling;505;lbfgs;1;1
0.93;tanh;0.086989884;14;constant;509;lbfgs;1;1
0.73;relu;0.000324107;27;invscaling;433;sgd;1;1
0.935;logistic;5.33E-05;76;invscaling;760;sgd;1;1
0.935;tanh;0.000189124;91;constant;695;sgd;1;1
0.935;tanh;0.057657013;98;constant;380;sgd;1;1
0.935;identity;0.001864653;93;invscaling;714;adam;1;1
0.935;relu;0.010900375;31;adaptive;375;adam;1;1
0.935;relu;0.003962013;94;adaptive;317;adam;1;1
0.935;tanh;7.61E-05;26;constant;444;adam;1;1
0.935;relu;0.00121761;3;constant;492;lbfgs;1;1
0.935;relu;0.001463768;12;invscaling;799;lbfgs;1;1
