value;params_activation;params_alpha;params_hidden_layer_sizes;params_learning_rate;params_max_iter;params_solver;scaled;pca
0.688311688;tanh;0.015965966;77;constant;623;lbfgs;1;1
0.746753247;identity;0.003608724;71;adaptive;253;adam;1;1
0.766233766;tanh;0.00190051;64;constant;249;sgd;1;1
0.779220779;logistic;1.12E-05;53;constant;422;adam;1;1
0.727272727;relu;0.05200666;3;constant;860;sgd;1;1
0.701298701;relu;0.002870838;8;constant;111;lbfgs;1;1
0.720779221;tanh;7.24E-05;100;constant;846;lbfgs;1;1
0.454545455;tanh;2.64E-05;13;invscaling;225;sgd;1;1
0.779220779;relu;0.000857402;48;adaptive;295;sgd;1;1
0.74025974;identity;0.000903718;37;invscaling;610;sgd;1;1
0.746753247;logistic;0.077629692;76;constant;588;sgd;1;1
0.753246753;relu;0.000975557;46;adaptive;203;adam;1;1
0.655844156;tanh;0.000268138;48;constant;349;lbfgs;1;1
0.74025974;logistic;8.22E-05;16;invscaling;851;adam;1;1
0.623376623;identity;0.013360492;58;invscaling;703;sgd;1;1
0.753246753;identity;0.015673153;93;constant;456;sgd;1;1
0.74025974;logistic;0.000219729;95;constant;922;adam;1;1
0.688311688;tanh;0.040688967;65;constant;349;lbfgs;1;1
0.746753247;identity;2.41E-05;23;adaptive;580;sgd;1;1
0.766233766;identity;0.031962561;45;adaptive;104;sgd;1;1
0.75974026;relu;0.004191318;9;constant;224;adam;1;1
0.74025974;logistic;1.35E-05;28;invscaling;625;adam;1;1
0.766233766;logistic;2.79E-05;90;adaptive;344;adam;1;1
0.74025974;tanh;0.089164847;67;constant;223;adam;1;1
0.779220779;relu;0.043983103;94;adaptive;645;sgd;1;1
0.746753247;relu;0.00013461;43;constant;721;adam;1;1
0.766233766;identity;0.089658061;57;constant;919;adam;1;1
0.74025974;tanh;0.003957303;21;constant;577;lbfgs;1;1
0.681818182;relu;0.00389692;54;constant;324;lbfgs;1;1
0.753246753;identity;0.037061159;80;invscaling;671;adam;1;1
0.74025974;relu;0.003066718;15;constant;626;sgd;1;1
0.792207792;relu;5.05E-05;21;invscaling;206;adam;1;1
0.753246753;identity;0.001640338;35;adaptive;189;lbfgs;1;1
0.772727273;relu;0.095347592;46;constant;852;adam;1;1
0.551948052;tanh;1.76E-05;94;invscaling;882;sgd;1;1
0.753246753;identity;3.33E-05;63;invscaling;135;lbfgs;1;1
0.766233766;identity;0.002667534;40;constant;543;adam;1;1
0.707792208;tanh;0.0642575;1;invscaling;632;adam;1;1
0.753246753;identity;0.000195784;78;adaptive;594;adam;1;1
0.766233766;relu;1.64E-05;65;adaptive;503;adam;1;1
0.675324675;tanh;0.088771693;83;adaptive;685;lbfgs;1;1
0.733766234;identity;0.00820858;56;invscaling;867;adam;1;1
0.681818182;tanh;1.74E-05;36;adaptive;862;lbfgs;1;1
0.733766234;logistic;0.000719582;74;constant;850;adam;1;1
0.753246753;identity;0.010449349;88;invscaling;352;lbfgs;1;1
0.746753247;tanh;0.085572903;42;constant;914;sgd;1;1
0.75974026;tanh;0.000123969;22;constant;361;sgd;1;1
0.642857143;logistic;0.000800064;50;adaptive;467;lbfgs;1;1
0.376623377;relu;0.000508423;80;invscaling;553;sgd;1;1
0.675324675;logistic;0.024948249;77;invscaling;669;lbfgs;1;1
0.688311688;logistic;0.030243198;74;constant;880;lbfgs;1;1
0.753246753;identity;0.00819657;7;adaptive;298;lbfgs;1;1
0.753246753;identity;0.011809795;100;invscaling;338;lbfgs;1;1
0.75974026;tanh;0.024734049;29;invscaling;186;adam;1;1
0.779220779;identity;1.84E-05;64;invscaling;124;adam;1;1
0.603896104;relu;0.004558632;77;invscaling;467;sgd;1;1
0.772727273;relu;0.000342264;71;adaptive;689;sgd;1;1
0.75974026;identity;3.67E-05;87;constant;615;adam;1;1
0.785714286;relu;0.012042185;65;adaptive;274;sgd;1;1
0.714285714;tanh;3.10E-05;8;invscaling;762;lbfgs;1;1
0.753246753;identity;0.000273949;31;constant;277;lbfgs;1;1
0.772727273;logistic;0.001304025;50;adaptive;532;sgd;1;1
0.766233766;logistic;0.026129375;22;invscaling;147;adam;1;1
0.688311688;logistic;0.009221011;98;invscaling;818;lbfgs;1;1
0.772727273;tanh;0.040816813;53;constant;179;adam;1;1
0.603896104;tanh;0.000327247;46;invscaling;289;sgd;1;1
0.720779221;relu;0.017751922;53;invscaling;991;adam;1;1
0.753246753;identity;0.002774878;47;adaptive;393;sgd;1;1
0.603896104;logistic;3.62E-05;54;invscaling;504;lbfgs;1;1
0.746753247;tanh;7.16E-05;97;adaptive;524;sgd;1;1
0.746753247;tanh;7.60E-05;19;invscaling;205;adam;1;1
0.662337662;logistic;0.000218758;33;constant;514;lbfgs;1;1
0.675324675;tanh;0.00539484;59;adaptive;776;lbfgs;1;1
0.694805195;tanh;0.015662124;52;invscaling;842;lbfgs;1;1
0.701298701;tanh;0.000120609;85;invscaling;479;lbfgs;1;1
0.409090909;relu;0.045201694;82;invscaling;528;sgd;1;1
0.694805195;tanh;0.000363474;56;invscaling;493;lbfgs;1;1
0.75974026;tanh;0.001430936;89;adaptive;899;adam;1;1
0.753246753;identity;0.000109677;16;constant;424;lbfgs;1;1
0.642857143;logistic;0.008270902;43;constant;323;lbfgs;1;1
0.74025974;relu;1.02E-05;77;adaptive;972;sgd;1;1
0.753246753;tanh;4.47E-05;48;adaptive;829;adam;1;1
0.675324675;relu;3.05E-05;35;invscaling;821;lbfgs;1;1
0.753246753;identity;0.000992354;95;constant;616;lbfgs;1;1
0.75974026;identity;0.000516574;93;constant;430;adam;1;1
0.753246753;identity;0.026570626;39;adaptive;728;lbfgs;1;1
0.772727273;logistic;0.000106271;72;adaptive;683;sgd;1;1
0.714285714;logistic;0.049176798;12;adaptive;635;lbfgs;1;1
0.753246753;identity;0.062003414;37;invscaling;414;adam;1;1
0.753246753;relu;1.69E-05;26;invscaling;338;adam;1;1
0.753246753;identity;1.17E-05;19;adaptive;690;sgd;1;1
0.733766234;tanh;4.58E-05;78;constant;906;sgd;1;1
0.38961039;relu;9.25E-05;42;invscaling;582;sgd;1;1
0.772727273;relu;0.031692955;64;constant;265;sgd;1;1
0.753246753;identity;0.000227062;39;constant;422;sgd;1;1
0.753246753;identity;0.000479024;40;adaptive;856;lbfgs;1;1
0.74025974;tanh;9.42E-05;76;constant;994;sgd;1;1
0.363636364;tanh;0.001106756;26;invscaling;779;sgd;1;1
0.480519481;relu;0.000469612;79;invscaling;245;sgd;1;1
0.772727273;logistic;0.000126954;50;constant;627;sgd;1;1
0.649350649;tanh;2.10E-05;63;invscaling;702;lbfgs;1;1
0.753246753;identity;1.59E-05;92;constant;314;lbfgs;1;1
0.753246753;identity;0.000339444;33;adaptive;105;lbfgs;1;1
0.785714286;relu;0.003286652;21;invscaling;976;adam;1;1
0.753246753;logistic;0.000431295;26;constant;507;sgd;1;1
0.694805195;relu;0.000374094;92;constant;363;lbfgs;1;1
0.662337662;relu;0.000120108;18;invscaling;770;lbfgs;1;1
0.454545455;tanh;0.001734603;41;invscaling;639;sgd;1;1
0.558441558;relu;4.02E-05;8;invscaling;674;sgd;1;1
0.75974026;logistic;0.032297583;86;adaptive;415;adam;1;1
0.772727273;tanh;1.12E-05;55;constant;258;sgd;1;1
0.746753247;tanh;0.00081436;28;adaptive;801;adam;1;1
0.480519481;relu;0.004555993;44;invscaling;965;sgd;1;1
0.753246753;logistic;2.79E-05;63;adaptive;332;adam;1;1
0.753246753;logistic;4.97E-05;92;invscaling;217;adam;1;1
0.571428571;identity;0.012508058;70;invscaling;893;sgd;1;1
0.753246753;logistic;0.000343513;55;adaptive;967;adam;1;1
0.688311688;relu;0.004932134;29;adaptive;356;lbfgs;1;1
0.75974026;logistic;0.006164659;7;adaptive;672;sgd;1;1
0.753246753;identity;0.00233701;84;adaptive;958;lbfgs;1;1
0.75974026;identity;0.030327449;9;invscaling;113;adam;1;1
0.746753247;logistic;0.000212659;67;constant;249;adam;1;1
0.746753247;tanh;0.006261202;87;adaptive;809;sgd;1;1
0.675324675;tanh;0.000179875;55;adaptive;213;lbfgs;1;1
0.662337662;logistic;2.20E-05;14;invscaling;242;lbfgs;1;1
0.5;tanh;4.10E-05;27;invscaling;510;sgd;1;1
0.772727273;logistic;0.000398032;35;adaptive;476;adam;1;1
0.753246753;identity;6.36E-05;2;adaptive;154;lbfgs;1;1
0.753246753;tanh;0.000454774;3;constant;242;adam;1;1
0.766233766;relu;1.94E-05;75;adaptive;264;sgd;1;1
0.779220779;logistic;0.013324936;54;invscaling;585;adam;1;1
0.668831169;tanh;0.015734024;21;constant;417;lbfgs;1;1
0.772727273;logistic;0.020080465;12;invscaling;869;adam;1;1
0.74025974;identity;0.003473029;61;adaptive;960;adam;1;1
0.668831169;tanh;0.013058927;37;constant;452;lbfgs;1;1
0.753246753;identity;0.016430425;77;constant;695;lbfgs;1;1
0.525974026;tanh;0.006351873;79;invscaling;534;sgd;1;1
0.753246753;identity;0.017847472;90;adaptive;529;lbfgs;1;1
0.772727273;logistic;0.001048652;98;constant;610;sgd;1;1
0.766233766;relu;1.17E-05;65;constant;918;adam;1;1
